sku,post_title,regular_price,description,categories,images,stock,bar
P7523,"Pistola Aplicadora de Silicona Barovo",386.87,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7523.jpg,0,7798333736965
P7524,"Sierra Sensitiva 14"" Barovo",18902.28,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7524.jpg,0,             
P7525,"Sierra Sensitiva con Correa 16"" Barovo",50638.47,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7525.jpg,1,             
P7526,"Sierra Circular 7 1/4"" Barovo",10197.64,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7526.jpg,1,7798333732998
P7527,"Sierra de Mesa 2000W Barovo",25845.07,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7527.jpg,0,             
P7528,"Roscadora de Caño de 1/2 A 2"" 750W Barovo",77384.11,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7528.jpg,1,             
P7529,"Zorra Carretilla 150 Kg Barovo",8407.42,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7529-7530.jpg,5,             
P7530,"Zorra Carretilla 300 Kg Barovo",13198.78,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7529-7530.jpg,5,             
P7531,"Disco Contínuo 115 x 5 x 22 Barovo",557.38,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7531.jpg,5,7798333736996
P7532,"Disco Segmentado 115 x 5 x 22 Barovo",557.38,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7532.jpg,5,             
P7533,"Disco Turbo 180 x 5 x 22 Barovo",1391.75,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7533.jpg,5,             
P7534,"Disco Corte 115 x 1.0 x 22 Barovo",99.17,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7534.jpg,5,             
P7535,"Disco Corte 115 x 1.6 x 22 Barovo",103.73,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7535.jpg,5,             
P7536,"Disco Corte 115 x 4.8 x 22 Barovo",176.68,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7536.jpg,5,             
P7537,"Silicona Transparente 280 ML Barovo",439.55,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7537.jpg,5,7798333736903
P7538,"Silicona Blanca 280 ML Barovo",439.55,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7538.jpg,5,7798333736910
P7539,"Silicona Negra 280 ML Barovo",449.12,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7539.jpg,5,7798333736927
P7540,"Cortadora de Cerámicos 640 mm Barovo",16402.99,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7540.jpg,1,7798351080033
P7541,"Ventosa Doble para Cerámica Barovo",1119.45,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7541.jpg,5,7798351080071
P7542,"Sierra Circular 9 1/4 Barovo",20922.93,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7542.jpg,1,7798333733001
P7543,"Disco Turbo 115 x 5 x 22 Barovo",557.38,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7533.jpg,5,7798351082761
P7544,"Taladro Impacto 13 Mm 750 W Barovo",6300.15,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7544.jpg,1,7798333732929
P7545,"Silicona Acrilica Transparente 300 Cc. Barovo",449.12,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7545.jpg,5,7798351084239
P7546,"Rueda Corte Tungsteno Corte Ceramico 12 Mm Barovo",803.44,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7546.jpg,5,7798351080057
P7547,"Cortadora de Cerámicos 600 mm Barovo",5964.56,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7547.jpg,1,7798351080019
P7548,"Sierra Caladora Barovo",6761.37,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7548.jpg,5,7798351085120
P7549,"Rotopercutor 4.5 joules Barovo",13031.03,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7549.jpg,5,             
P7550,"Amoladora de Banco 550 W Barovo",8659.04,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7550.jpg,1,7798351081665
P7551,"Set Herramientas 44 Piezas Barovo",3791.20,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7551.jpg,1,7798351085540
P7552,"Pistola de Calor 2000 w Barovo",6213.96,"","Producto Importado,Producto Importado>Producto Importado Barovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P7552.jpg,1,7798333736873
P8001,"Manguera 1/2 x 25 Mt Tramontina",2546.30,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8001-8002.jpg,0,7891117068563
P8002,"Manguera 1/2 x 50 Mt Tramontina",4921.18,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8001-8002.jpg,0,7891117063919
P8003,"Pala de Punta Estampada Tramontina",1521.65,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8003.jpg,1,7891117013433
P8004,"Pala Corazón Estampada Tramontina",1626.99,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8004.jpg,1,7891117097730
P8005,"Pala Ancha Estampada Tramontina",1646.14,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8005.jpg,5,7891117097778
P8006,"Pinza Punta 6"" Tramontina",678.95,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8006.jpg,5,7891114009859
P8007,"Pinza Universal 8"" Tramontina",678.95,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8007.jpg,5,7891114008869
P8008,"Pinza Corte 6"" Tramontina",678.95,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8008.jpg,5,7891114008883
P8009,"Set de Llaves Combinada Master 10 Pzas mm Tramontina",2507.99,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8009.jpg,0,7891114014235
P8010,"Set de Llaves Combinada Master 17 Pzas mm Tramontina",4614.75,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8010.jpg,1,7891114000955
P8011,"Set de Llaves Combinada Pro 10 Pzas mm Tramontina",4260.43,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8011.jpg,1,7891114038255
P8012,"Set de Llaves Combinada Pro 17 Pzas mm Tramontina",6309.72,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8012.jpg,5,7891114038286
P8013,"Caja de Herramientas 13"" Tramontina",1981.84,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8013-8015.jpg,5,7891114159837
P8014,"Caja de Herramientas 17"" Tramontina",2774.57,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8013-8015.jpg,5,7891114154153
P8015,"Caja de Herramientas 20"" Tramontina",3170.94,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8013-8015.jpg,5,7891114159844
P8016,"Caja Organizadora 17"" Tramontina",2914.09,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8016.jpg,0,7891114154443
P8017,"Tacho de Basura de Acero Inoxidable 3 L Tramontina",2507.99,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8017.jpg,1,7894693039071
P8018,"Tacho de Basura de Acero Inoxidable 5 L Tramontina",3005.95,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8018.jpg,1,7894693039088
P8019,"Bordeadora 1500W Tramontina",9000.62,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8019.jpg,1,1789111709836
P8020,"Martillo de Goma 450 gr. Tramontina",822.59,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8020.jpg,0,7891114020953
P8021,"Cuchara Albañil 7"" Tramontina",429.97,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8021-8022.jpg,5,7891117004240
P8022,"Cuchara Albañil 8"" Tramontina",458.70,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8021-8022.jpg,5,7891117004257
P8023,"Cuchara Albañil Red 7"" Tramontina",535.31,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8023-8024.jpg,5,7891117060680
P8024,"Cuchara Albañil Red 8"" Tramontina",583.19,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8023-8024.jpg,5,7891117060697
P8025,"Espatula Metálica Flex 8 cm Tramontina",123.53,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8025.jpg,5,7891117029601
P8026,"Espatula Metálica Flex 10 cm Tramontina",133.11,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8026.jpg,5,7891117029618
P8027,"Conservadora Azul 26 Lt Tramontina",2747.40,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8027.jpg,5,7896020693963
P8028,"Conservadora Rojo 26 Lt Tramontina",2747.40,"","Producto Importado,Producto Importado>Producto Importado Tramontina",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8028.jpg,5,7896020693970
P8501,"Candado 30 mm Udovo",468.27,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8501-8504.jpg,5,             
P8502,"Candado 40 mm Udovo",745.98,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8501-8504.jpg,5,             
P8503,"Candado 50 mm Udovo",1253.52,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8501-8504.jpg,5,             
P8504,"Candado 60 mm Udovo",1828.09,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8501-8504.jpg,5,             
P8505,"Candado Laminado 40 mm Udovo",391.66,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8505.jpg,5,7798333735135
P8506,"Candado Laminado 50 mm Udovo",525.73,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8506.jpg,5,7798333735142
P8507,"Candado Arco Largo 57 mm Udovo",554.46,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8507.jpg,5,7798333735180
P8508,"Candado Arco Largo 61 mm Udovo",889.62,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8508.jpg,5,7798333735197
P8509,"Equipo Limpiador Escurridor Udovo",5716.00,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8509.jpg,1,7798333733278
P8510,"Luz de Trabajo Rectangular 1100 Lum Udovo",5198.89,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8510.jpg,5,             
P8511,"Tijera Corta Caño 2.3 mm Udovo",937.51,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8511.jpg,5,7798333736217
P8512,"Rodillo Antigota 9"" Udovo",602.34,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8512.jpg,5,7798333731991
P8513,"Rodillo Simil Lana 9"" Udovo",525.73,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8513.jpg,5,7798333731984
P8514,"Rodillo Microfina Recargable Udovo",2613.33,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8514.jpg,1,7798333731977
P8515,"Pincel Profesional 1.0"" Udovo",133.11,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8515.jpg,5,7798333739393
P8516,"Pincel Profesional 1.5"" Udovo",209.72,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8516.jpg,5,7798333739409
P8517,"Pincel Profesional 2.0"" Udovo",276.75,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8517.jpg,5,7798333739416
P8518,"Pincel Profesional 2.5"" Udovo",391.66,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8518.jpg,5,7798333739423
P8519,"Pincel Profesional 3.0"" Udovo",429.97,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8519.jpg,5,7798333739430
P8520,"Rodillo Premium lana c/mango 9"" Udovo",784.29,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8520.jpg,5,7798333732004
P8521,"Rodillo Profesional c/mango 9"" Udovo",611.92,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8521.jpg,5,7798333732011
P8522,"Linterna Aluminio Led 1 W Udovo",506.58,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8522.jpg,5,7798351081788
P8523,"Linterna de Cabeza 3 Creee Led Udovo",918.35,"","Producto Importado,Producto Importado>Producto Importado Udovo",https://aloverogarcia.com/merlo/wp-content/uploads/media/P8523.jpg,5,7798351081801
